   Ion        dE/dx       dE/dx      Projected    Longitudinal   Lateral
  Energy      Elec.      Nuclear        Range      Straggling   Straggling
 (MeV/u)     (MeV/um)   (MeV/um)        (um)          (um)         (um)
----------- ----------- ----------- ------------- ------------  ---------
5.000e+01   4.456E-02	2.147E-05     7420.0000     306.9700	 53.7000
5.416e+01   4.179E-02	1.996E-05     8580.0000     348.2700	 61.8900
5.833e+01   3.939E-02	1.865E-05     9810.0000     389.7700	 70.5800
6.666e+01   3.543E-02	1.651E-05    12490.0000     544.0500	 89.3900
7.500e+01   3.231E-02	1.482E-05    15440.0000     686.7800	110.0100
8.333e+01   2.978E-02	1.346E-05    18670.0000     825.0700	132.3800
9.166e+01   2.768E-02	1.233E-05    22150.0000     961.7000	156.4000
1.000e+02   2.592E-02	1.139E-05    25880.0000    1100.0000	182.0000
1.083e+02   2.441E-02	1.058E-05    29860.0000    1230.0000	209.1200
1.166e+02   2.311E-02	9.884E-06    34060.0000    1370.0000	237.6900
1.250e+02   2.198E-02	9.277E-06    38500.0000    1510.0000	267.6500
1.333e+02   2.098E-02	8.743E-06    43160.0000    1650.0000	298.9400
1.416e+02   2.009E-02	8.269E-06    48020.0000    1790.0000	331.5100
1.500e+02   1.930E-02	7.845E-06    53100.0000    1930.0000	365.3000
1.666e+02   1.795E-02	7.120E-06    63850.0000    2460.0000	436.3800
1.875e+02   1.658E-02	6.388E-06    78340.0000    3200.0000	531.3100
2.083e+02   1.548E-02	5.797E-06    93940.0000    3890.0000	632.3600
2.291e+02   1.458E-02	5.309E-06   110570.0000    4550.0000	738.9600
2.500e+02   1.382E-02	4.899E-06   128180.0000    5190.0000	850.5800
2.708e+02   1.318E-02	4.550E-06   146700.0000    5820.0000	966.7400
2.916e+02   1.263E-02	4.249E-06   166070.0000    6430.0000   1090.0000
3.125e+02   1.215E-02	3.986E-06   186240.0000    7040.0000   1210.0000
3.333e+02   1.174E-02	3.756E-06   207170.0000    7640.0000   1340.0000
3.750e+02   1.104E-02	3.368E-06   251090.0000    9850.0000   1600.0000
4.166e+02   1.049E-02	3.055E-06   297540.0000   11850.0000   1880.0000
4.583e+02   1.004E-02	2.797E-06   346260.0000   13710.0000   2160.0000
5.000e+02   9.671E-03	2.580E-06   396990.0000   15480.0000   2450.0000
5.416e+02   9.361E-03	2.395E-06   449530.0000   17180.0000   2740.0000
5.833e+02   9.099E-03	2.236E-06   503700.0000   18820.0000   3040.0000
6.666e+02   8.682E-03	1.975E-06   616210.0000   24660.0000   3640.0000
7.500e+02   8.368E-03	1.771E-06   733540.0000   29730.0000   4250.0000
8.333e+02   8.126E-03	1.606E-06   854800.0000   34340.0000   4860.0000
